ID_Estudiante,Facultad,Programa,Año_Ingreso,Estado,Promedio,Asistencia,Indicadores_Adicionales
946,Economía,Contaduría,2011,Egresado,1.41,78.43,Beca: No; Sin participación registrada
170,Humanidades,Historia,2012,Retirado,2.22,93.97,Beca: Sí; Participa en actividades extracurriculares
1405,Artes,,2014,Activo,7.84,75.33,
1198,Economía,Administración de Empresas,2020,Activo,7.29,70.39,Beca: No; Sin participación registrada
1254,Ciencias Sociales,Psicología,2021,Retirado,2.79,53.07,Beca: No; Participa en actividades extracurriculares
1614,Ciencias Sociales,Sociología,2019,Retirado,N/A,60.34,Beca: Sí; Participa en actividades extracurriculares
913,Economía,Administración de Empresas,2012,Activo,6.7,53.64,Beca: Sí; Participa en actividades extracurriculares
492,Artes,Música,2017,Egresado,5.88,88.25,Beca: Sí; Participa en actividades extracurriculares
954,Economía,Administración de Empresas,2011,Retirado,5.72,92.02,Beca: No; Sin participación registrada
1098,Artes,Diseño,2010,Egresado,2.5,50.55,Beca: No; Participa en actividades extracurriculares
1033,Ingeniería,Ingeniería de Software,2013,Retirado,3.47,,Beca: Sí; Participa en actividades extracurriculares
588,Ciencias Sociales,Sociología,2015,Activo,,83.74,Beca: No; Sin participación registrada
751,Artes,Diseño,2018,Egresado,10.998908110163155,98.25,Beca: Sí; Sin participación registrada
658,Ingeniería,Ingeniería de Software,2018,Retirado,4.55,,Beca: No; Sin participación registrada
235,Salud,Nutrición,2014,Retirado,,,Beca: Sí; Sin participación registrada
733,Salud,Enfermería,2016,Retirado,5.73,97.16,Beca: No; Sin participación registrada
1989,Ingeniería,Ingeniería de Software,2014,Retirado,2.27,50.33,Beca: No; Sin participación registrada
1633,Ciencias Sociales,Psicología,2022,,4.02,52.68,Beca: No; Sin participación registrada
1157,Economía,Administración de Empresas,,Egresado,7.76,74.68,Beca: Sí; Sin participación registrada
1470,Ciencias Sociales,Trabajo Social,2013-2020,Egresado,3.17,-3.287599899711135,Beca: No; Participa en actividades extracurriculares
1425,Humanidades,Historia,2017,Retirado,7.81,97.47,
1628,Economía,Contaduría,2022,Egresado,8.28,86.77,Beca: No; Sin participación registrada
935,Humanidades,,2020,Activo,9.15,62.99,Beca: No; Sin participación registrada
1210,Salud,Nutrición,2011,Activo,5.8,64.95,Beca: Sí; Sin participación registrada
1066,Economía,Contaduría,2020,,9.43,79.57,Beca: Sí; Participa en actividades extracurriculares
109,Ciencias Sociales,Psicología,2022,Activo,3.71,90.29,Beca: No; Sin participación registrada
1217,Salud,,2019,Egresado,6.44,,
569,Artes,Artes Plásticas,2016,Egresado,1.12,56.07,Beca: Sí; Sin participación registrada
1168,Ingeniería,Ingeniería Civil,2022,Egresado,3.45,77.11,Beca: No; Participa en actividades extracurriculares
1175,Humanidades,Literatura,2011,Egresado,8.99,82.57,Beca: No; Sin participación registrada
891,Ingeniería,Ingeniería de Software,2015,Activo,7.34,97.13,Beca: No; Participa en actividades extracurriculares
948,Artes,Música,2021,Activo,9.47,87.59,Beca: No; Sin participación registrada
1049,Salud,Medicina,2018,Retirado,5.83,70.26,Beca: No; Participa en actividades extracurriculares
1353,Salud,Nutrición,2017,Egresado,7.28,80.67,
1778,Salud,Nutrición,2019,Egresado,8.49,67.29,Beca: No; Participa en actividades extracurriculares
1447,Artes,Música,2022,Egresado,1.34,51.07,Beca: Sí; Participa en actividades extracurriculares
885,Economía,Contaduría,2022,Retirado,3.75,74.06,Beca: No; Sin participación registrada
1673,Ciencias Sociales,Psicología,2020,Retirado,4.01,66.55,Beca: Sí; Participa en actividades extracurriculares
851,Ciencias Sociales,Trabajo Social,2021-2020,,5.17,52.12,Beca: No; Participa en actividades extracurriculares
735,Humanidades,Filosofía,2010,Egresado,4.59,68.58,Beca: Sí; Participa en actividades extracurriculares
718,,Trabajo Social,2017,Egresado,4.76,85.22,Beca: No; Sin participación registrada
455,Humanidades,Historia,2021-2020,Egresado,N/A,75.72,Beca: Sí; Participa en actividades extracurriculares
1020,Economía,Contaduría,2019,Activo,6.94,72.09,Beca: No; Participa en actividades extracurriculares
76,Ciencias Sociales,Psicología,2013,Retirado,2.0,79.84,Beca: Sí; Sin participación registrada
1658,Economía,Contaduría,2016,Retirado,3.95,84.65,Beca: No; Sin participación registrada
445,Ingeniería,Ingeniería de Software,2018,Retirado,10.950899966577063,72.25,Beca: No; Sin participación registrada
396,Artes,Música,2018,Activo,6.43,98.51,Beca: No; Sin participación registrada
177,Salud,Nutrición,2013,Retirado,3.69,92.71,Beca: Sí; Participa en actividades extracurriculares
1043,Ciencias Sociales,Trabajo Social,2022,Egresado,,58.89,Beca: Sí; Sin participación registrada
1736,Ingeniería,Ingeniería Ambiental,2022,Egresado,N/A,77.32,Beca: Sí; Sin participación registrada
1402,,Historia,2019,Retirado,3.3,98.15,Beca: No; Sin participación registrada
1381,Ingeniería,Ingeniería Civil,2022,Retirado,2.32,80.93,Beca: No; Sin participación registrada
596,Ciencias Sociales,Trabajo Social,2010,Activo,6.91,73.12,Beca: No; Sin participación registrada
62,Artes,Diseño,2016,Activo,7.49,78.38,Beca: Sí; Participa en actividades extracurriculares
1297,Humanidades,Historia,2017,Egresado ,1.99,87.67,Beca: No; Sin participación registrada
873,Ingeniería,Ingeniería Ambiental,,Egresado,7.67,71.75,Beca: No; Participa en actividades extracurriculares
1490,Artes,Diseño,2010,Egresado,N/A,58.44,Beca: Sí; Sin participación registrada
1879,Salud,Enfermería,2014,Retirado,9.57,81.63,Beca: Sí; Sin participación registrada
279,Ciencias Sociales,Trabajo Social,2022,Retirado,5.9,83.13,Beca: Sí; Sin participación registrada
37,Salud,Enfermería,2019,Retirado,7.86,,Beca: Sí; Participa en actividades extracurriculares
1976,,Contaduría,2010,Activo,8.43,82.55,Beca: No; Sin participación registrada
663,Ingeniería,Ingeniería Civil,2017,Retirado,9.49,84.05,Beca: No; Participa en actividades extracurriculares
1954,Ingeniería,Ingeniería Civil,2016,Activo,3.36,104.91102953121515,Beca: Sí; Sin participación registrada
1445,Artes,Música,2013-2020,Egresado,6.56,96.06,Beca: No; Participa en actividades extracurriculares
978,Humanidades,Historia,2020,Egresado ,9.35,74.89,Beca: No; Sin participación registrada
1572,Ciencias Sociales,,2018,Retirado,7.77,55.68,Beca: No; Sin participación registrada
739,Economía,Contaduría,2013,actvo,1.34,89.35,Beca: Sí; Sin participación registrada
192,Salud,Enfermería,2022,Activo,2.56,55.18,Beca: No; Sin participación registrada
920,Humanidades,Historia,2018,Retirado,2.46,77.56,Beca: No; Sin participación registrada
457,Economía,Administración de Empresas,2022,,7.88,75.09,Beca: No; Sin participación registrada
676,Economía,Economía,2019,Activo,3.27,99.1,Beca: No; Participa en actividades extracurriculares
761,Ciencias Sociales,Trabajo Social,2013,Egresado ,5.95,92.96,Beca: No; Sin participación registrada
1808,Ciencias Sociales,Trabajo Social,2012,Egresado,5.03,51.26,Beca: No; Sin participación registrada
1603,Ingeniería,Ingeniería Ambiental,,Activo,N/A,88.38,Beca: Sí; Participa en actividades extracurriculares
729,Salud,Nutrición,2018,Activo,4.28,54.5,Beca: No; Participa en actividades extracurriculares
413,Economía,Economía,2021,Egresado,7.71,69.83,Beca: Sí; Participa en actividades extracurriculares
1099,Ingeniería,,2013,Egresado,4.82,60.56,Beca: No; Sin participación registrada
826,Artes,Diseño,2022,Egresado,11.939700316124828,57.48,Beca: No; Sin participación registrada
1640,Humanidades,Filosofía,2010,Retirado,3.84,60.78,Beca: Sí; Participa en actividades extracurriculares
617,Ciencias Sociales,Sociología,2017,Activo,2.44,97.07,Beca: No; Sin participación registrada
115,Artes,Diseño,2012,Activo,3.17,62.62,Beca: No; Sin participación registrada
418,Salud,Medicina,2011,Retirado,7.1,84.69,Beca: No; Sin participación registrada
1911,Artes,,2020-2020,Egresado,7.31,98.15,Beca: Sí; Participa en actividades extracurriculares
970,Economía,Administración de Empresas,2022,Activo,4.17,80.97,Beca: Sí; Participa en actividades extracurriculares
605,Economía,Economía,2014,Retirado,2.01,70.64,Beca: No; Sin participación registrada
1919,Artes,Diseño,2020,Egresado,6.37,62.33,Beca: No; Participa en actividades extracurriculares
90,Economía,Contaduría,2013,,10.922034507560292,50.41,Beca: Sí; Participa en actividades extracurriculares
849,Artes,Música,2022,Activo,6.31,67.4,
1520,Economía,Contaduría,,Egresado,5.51,84.63,Beca: No; Participa en actividades extracurriculares
1918,Economía,Economía,2015,Egresado,N/A,68.67,Beca: No; Sin participación registrada
754,Ciencias Sociales,Psicología,2012-2020,Retirado,6.92,70.78,Beca: No; Participa en actividades extracurriculares
499,Humanidades,Historia,2017,,9.63,84.37,Beca: No; Participa en actividades extracurriculares
1277,Economía,Contaduría,2016,,4.52,65.66,Beca: Sí; Sin participación registrada
2000,Humanidades,Filosofía,2010,Egresado,7.37,61.47,Beca: No; Participa en actividades extracurriculares
12,Ciencias Sociales,Psicología,2012,Egresado,8.06,71.15,Beca: No; Sin participación registrada
397,Ciencias Sociales,Sociología,2020,Retirado,,78.92,
285,Artes,Artes Plásticas,2021,Egresado,1.7,54.42,Beca: No; Sin participación registrada
1067,Ciencias Sociales,Psicología,2016,Egresado,5.04,88.83,Beca: No; Sin participación registrada
1192,Ingeniería,Ingeniería de Software,2012,Retirado,3.6,70.19,Beca: No; Participa en actividades extracurriculares
1745,Humanidades,Literatura,,Egresado,9.34,93.73,Beca: Sí; Sin participación registrada
691,Salud,Nutrición,2022,Retirado,1.1,57.2,Beca: Sí; Sin participación registrada
1753,Ingeniería,Ingeniería Ambiental,2020,Retirado,5.6,96.8,Beca: No; Sin participación registrada
1876,Salud,Medicina,2018,Retirado,1.61,62.96,Beca: No; Participa en actividades extracurriculares
690,Ciencias Sociales,Trabajo Social,2015-2020,Egresado,8.05,74.23,Beca: No; Sin participación registrada
852,Humanidades,Historia,2012,Activo,N/A,92.97,Beca: No; Sin participación registrada
160,Economía,Economía,2011,Egresado,8.97,85.45,
896,Salud,Enfermería,2019,Activo,8.93,63.22,Beca: No; Participa en actividades extracurriculares
1576,Humanidades,,2011,Retirado,5.79,77.98,Beca: No; Sin participación registrada
258,Ciencias Sociales,Trabajo Social,2015-2020,,3.73,91.08,Beca: No; Sin participación registrada
336,Humanidades,Filosofía,2015,Egresado,7.08,75.14,Beca: No; Participa en actividades extracurriculares
1880,Ciencias Sociales,Sociología,,Retirado,1.81,98.15,Beca: No; Sin participación registrada
1040,,Historia,2022,Retirado,4.7,96.53,Beca: No; Sin participación registrada
516,Economía,Administración de Empresas,2018,Egresado,5.13,65.06,Beca: No; Sin participación registrada
1349,Economía,Economía,2016,Retirado,9.59,-8.25802529839542,Beca: No; Participa en actividades extracurriculares
1016,Humanidades,Literatura,2015,Retirado,,98.77,Beca: No; Participa en actividades extracurriculares
769,Ciencias Sociales,Sociología,2015,Retirado,8.76,65.51,Beca: No; Participa en actividades extracurriculares
1747,,Trabajo Social,2020,,8.47,76.27,Beca: No; Sin participación registrada
762,Economía,Economía,2014,Activo,9.54,55.34,Beca: No; Sin participación registrada
1247,,,2015,Retirado,3.47,73.87,Beca: No; Participa en actividades extracurriculares
1204,Economía,Contaduría,2021,Egresado,4.69,51.28,Beca: No; Sin participación registrada
1468,Artes,Música,2016,Egresado,2.34,101.57648072059932,Beca: No; Sin participación registrada
1984,Salud,Enfermería,2022,Retirado,5.39,77.77,Beca: No; Sin participación registrada
522,,Economía,2017,Retirado,7.41,71.38,Beca: No; Sin participación registrada
23,Humanidades,Historia,2012,actvo,6.5,72.77,Beca: No; Sin participación registrada
357,Economía,Administración de Empresas,2022,Activo,5.42,90.32,Beca: No; Sin participación registrada
1278,Artes,Música,2019,Retirado,3.27,98.77,Beca: No; Sin participación registrada
1313,Ciencias Sociales,,2022,Egresado,1.58,60.79,Beca: No; Participa en actividades extracurriculares
1683,Ingeniería,Ingeniería Civil,,Retirado,9.4,89.85,Beca: No; Sin participación registrada
341,Artes,Música,2010,Activo,3.68,97.75,Beca: No; Sin participación registrada
432,Ingeniería,Ingeniería de Software,2015,Egresado ,9.73,83.9,Beca: Sí; Sin participación registrada
474,Humanidades,Filosofía,2017,Egresado,6.73,97.2,Beca: No; Participa en actividades extracurriculares
218,Artes,Artes Plásticas,2017,Activo,5.58,90.04,Beca: No; Sin participación registrada
912,Artes,Música,2010,Activo,5.51,56.27,
1228,Ciencias Sociales,Sociología,2013,Egresado,2.89,91.71,
1597,Ciencias Sociales,Psicología,,Retirado,1.27,79.53,Beca: No; Sin participación registrada
1012,Ingeniería,Ingeniería de Software,2018,Retirado,1.38,93.97,Beca: Sí; Sin participación registrada
1950,Economía,Economía,2017,Retirado,,51.91,Beca: No; Sin participación registrada
643,Economía,Economía,2013,Retirado,8.86,53.11,Beca: Sí; Participa en actividades extracurriculares
1009,Ingeniería,Ingeniería Civil,2019,Egresado,1.72,66.83,Beca: Sí; Sin participación registrada
1071,Ingeniería,Ingeniería Civil,2022,actvo,1.72,72.28,Beca: No; Sin participación registrada
1093,Humanidades,Filosofía,2018,Activo,5.45,59.44,Beca: Sí; Participa en actividades extracurriculares
1915,Humanidades,Historia,2012,Activo,1.27,99.53,Beca: Sí; Sin participación registrada
1309,Humanidades,Literatura,2018,Retirado,9.71,84.0,Beca: No; Sin participación registrada
697,Ciencias Sociales,Psicología,2016,Egresado,5.01,83.59,Beca: No; Participa en actividades extracurriculares
1828,Ciencias Sociales,Psicología,2013,Egresado,5.24,86.49,Beca: No; Participa en actividades extracurriculares
997,Humanidades,Literatura,2015,Retirado,2.54,90.89,Beca: No; Participa en actividades extracurriculares
154,Salud,Nutrición,2020,Egresado,,69.15,Beca: No; Sin participación registrada
1100,Ciencias Sociales,Psicología,2017,Retirado,1.73,105.5727672340228,Beca: No; Sin participación registrada
1719,Economía,Administración de Empresas,2021,Egresado,2.96,82.81,
1998,Salud,Nutrición,2015,Egresado,4.77,,Beca: Sí; Sin participación registrada
790,Ciencias Sociales,Sociología,2015,Retirado,3.84,69.74,Beca: Sí; Participa en actividades extracurriculares
581,Ciencias Sociales,Trabajo Social,2011,Activo,7.13,93.23,Beca: No; Sin participación registrada
704,Salud,Enfermería,2015,Activo,7.76,77.11,Beca: No; Sin participación registrada
1213,Artes,Artes Plásticas,2017,Retirado,,95.49,Beca: No; Sin participación registrada
1296,Economía,Administración de Empresas,2010,Egresado ,3.31,89.03,Beca: No; Sin participación registrada
1666,Salud,Nutrición,2022,,1.86,96.0,Beca: No; Sin participación registrada
1261,Economía,Contaduría,2010,actvo,7.61,51.04,Beca: No; Participa en actividades extracurriculares
488,Ciencias Sociales,Sociología,2010,Retirado,3.27,57.09,Beca: Sí; Participa en actividades extracurriculares
560,Economía,Administración de Empresas,2016,Retirado,1.87,94.04,Beca: No; Participa en actividades extracurriculares
1142,,Ingeniería de Software,2015,Egresado,7.03,77.35,Beca: Sí; Sin participación registrada
1120,Artes,Diseño,2010,Retirado,1.5,66.84,Beca: Sí; Sin participación registrada
802,Artes,Artes Plásticas,2016,Activo,2.57,78.08,Beca: No; Participa en actividades extracurriculares
513,Artes,Artes Plásticas,2011,Activo,6.18,76.61,Beca: Sí; Sin participación registrada
634,Humanidades,Historia,2016,Retirado,3.04,55.56,Beca: No; Participa en actividades extracurriculares
1922,Artes,Diseño,2010,Retirado,2.51,53.62,Beca: No; Participa en actividades extracurriculares
1788,Ciencias Sociales,Sociología,2012,Retirado,4.26,65.57,Beca: No; Participa en actividades extracurriculares
1546,Salud,Enfermería,2013,Retirado,8.0,74.78,Beca: No; Participa en actividades extracurriculares
1151,Economía,Contaduría,,Retirado,3.32,75.3,Beca: Sí; Sin participación registrada
791,Ciencias Sociales,Sociología,2020,Egresado,4.64,61.29,Beca: No; Sin participación registrada
117,Economía,Administración de Empresas,2011-2020,Egresado,6.07,-1.6411027487080663,Beca: No; Sin participación registrada
741,Humanidades,Filosofía,2016,Retirado,8.77,57.4,Beca: Sí; Sin participación registrada
1691,Ingeniería,Ingeniería de Software,,Retirdo,3.05,82.16,Beca: Sí; Sin participación registrada
1082,Artes,Artes Plásticas,2015,actvo,7.48,79.09,Beca: Sí; Participa en actividades extracurriculares
831,Economía,Contaduría,2013,Retirado,7.47,70.66,Beca: No; Participa en actividades extracurriculares
120,Economía,Administración de Empresas,2011,,6.01,55.16,Beca: Sí; Sin participación registrada
